,ident,type,name,latitude,longitude,elevation_ft,state,municipality,service,gps_code,iata_code,local_code,website,wikipedia,keywords
5566,4OK0,closed,Zevely Climbing Zz Ranch Airport,35.225101,-96.722802,980.0,OK,Seminole,False,,,,,,4OK0
5567,4OK1,closed,Hatton Ranch Airport,34.716801000000004,-95.175201,830.0,OK,Talihina,False,,,,,,4OK1
5568,4OK2,closed,Candy Lake Estate Airport,36.493099,-96.054704,685.0,OK,Avant,False,,,,,,4OK2
5569,4OK3,heliport,St Francis Hospital Heliport,36.07509994506836,-95.9188995361328,752.0,OK,Tulsa,False,4OK3,,4OK3,,,
5570,4OK4,small_airport,Low Pass Airport,35.287601470947266,-97.66419982910156,1320.0,OK,Tuttle,False,4OK4,,4OK4,,,
5571,4OK5,small_airport,Newman Farm Airport,34.550098419189446,-97.60030364990234,1140.0,OK,Velma,False,4OK5,,4OK5,,,
5572,4OK6,closed,Pitts Field,34.989498,-97.025297,1060.0,OK,Wanette,False,,,,,,4OK6
5573,4OK7,closed,Flying A Ranch Airport,35.091202,-97.5009,1165.0,OK,Washington,False,,,,,,4OK7
5574,4OK8,closed,Austin Airport,34.903197999999996,-95.358902,675.0,OK,Wilburton,False,,,,,,4OK8
5575,4OK9,heliport,Hsi Heliport,35.92399978637695,-96.7842025756836,950.0,OK,Cushing,False,4OK9,,4OK9,,,
5576,4OL3,small_airport,Jerry-Wright Airfield,34.516700744628906,-98.33370208740234,1100.0,OK,Lawton,False,4OL3,,4OL3,,,
5577,4OR0,small_airport,Springbrook Airport,42.55509948730469,-123.2040023803711,1560.0,OR,Rogue River,False,4OR0,,4OR0,,,
5578,4OR1,heliport,McNary ARNG Field Heliport,44.912,-123.00150275200001,209.0,OR,Salem,True,4OR1,,4OR1,,https://en.wikipedia.org/wiki/McNary_ARNG_Field_Heliport,
5579,4OR2,heliport,South Hill Heliport,44.847599029541016,-123.02300262451172,680.0,OR,Salem,False,4OR2,,4OR2,,,
5580,4OR3,small_airport,Lambert Field,44.73040008544922,-123.07599639892578,195.0,OR,Albany,False,4OR3,,4OR3,,,
5581,4OR4,small_airport,Schrock Airport,44.44359970092773,-123.23799896240234,245.0,OR,Corvallis,False,4OR4,,4OR4,,,
5582,4OR5,small_airport,Fly 'N' W Airport,44.96789932250977,-122.94100189208984,206.0,OR,Salem,False,4OR5,,4OR5,,,
5583,4OR6,small_airport,Auberge Des Fleurs Airport,45.44979858398438,-122.25399780273438,510.0,OR,Sandy,False,4OR6,,4OR6,,,
5584,4OR7,small_airport,Lusardi Field,44.98540115,-122.9459991,205.0,OR,Salem,False,4OR7,,4OR7,,,
5585,4OR8,small_airport,Wagoner Airport,44.8484992980957,-123.04100036621094,700.0,OR,Salem,False,4OR8,,4OR8,,,
5586,4OR9,closed,Peace Harbor Hospital Heliport,43.973997999999995,-124.116997,28.0,OR,Florence,False,,,,,https://en.wikipedia.org/wiki/Peace_Harbor_Hospital_Heliport,4OR9
5587,4P2,closed,Old Portage Heliport,41.137798,-81.549103,760.0,OH,Akron,False,,,,,,4P2
5588,4P5,seaplane_base,Franks Seaplane Base,45.88330078125,-90.00019836425781,1650.0,WI,Lac Du Flambeau,False,4P5,,4P5,,,
5589,4PA0,small_airport,Millard Airport,40.31719970703125,-76.5363998413086,485.0,PA,Annville,False,4PA0,,4PA0,,,Formerly N76
5590,4PA1,small_airport,Sauers-Haven Airport,40.8838996887207,-76.9800033569336,590.0,PA,New Berlin,False,4PA1,,4PA1,,,
5591,4PA2,heliport,Warner-Lambert Heliport,40.15230178833008,-76.30580139160156,430.0,PA,Lititz,False,4PA2,,4PA2,,,
5592,4PA3,small_airport,Frymoyer Airport,40.63059997558594,-77.01029968261719,520.0,PA,Liverpool,False,4PA3,,4PA3,,,
5593,4PA4,heliport,UPMC Susquehanna Lock Haven Heliport,41.132176,-77.47089100000001,720.0,PA,Lock Haven,False,4PA4,,4PA4,,,
5594,4PA5,small_airport,Ponderosa Airport,41.30839920043945,-77.52469635009766,1820.0,PA,Lock Haven,False,4PA5,,4PA5,,,
5595,4PA6,small_airport,Hiawatha Airport,41.91510009765625,-75.3644027709961,1670.0,PA,Starlight,False,4PA6,,4PA6,,,
5596,4PA7,closed,Sheepshead Airport,40.564803999999995,-76.746597,610.0,PA,Lykens,False,,,,,,4PA7
5597,4PA8,small_airport,Russo Airstrip,40.432899475097656,-75.14959716796875,400.0,PA,Pipersville,False,4PA8,,4PA8,,,
5598,4PA9,heliport,Macungie Mack Heliport,40.500099182128906,-75.56629943847656,400.0,PA,Macungie,False,4PA9,,4PA9,,,
5599,4PN0,small_airport,Flying M Ranch Airport,41.216400146484375,-80.09369659423828,1348.0,PA,Grove City,False,4PN0,,4PN0,,,
5600,4PN2,heliport,Mcs-Pad Heliport,38.29439926147461,-81.56559753417969,600.0,WV,Charleston,False,4PN2,,4PN2,,,
5601,4PN3,heliport,Gallatin Fuel Heliport,39.86650085449219,-79.95059967041016,980.0,PA,Masontown,False,4PN3,,4PN3,,,
5602,4PN4,closed,Muddy Run Heliport,39.845402,-76.285202,630.0,PA,Holtwood,False,,,,,,4PN4
5603,4PN5,closed,Brigham Heliport,40.527198999999996,-75.077497,400.0,PA,Erwinna,False,,,,,,4PN5
5604,4PN6,heliport,Williams Grove Heliport,40.15010070800781,-77.03299713134766,510.0,PA,Mechanicsburg,False,4PN6,,4PN6,,,
5605,4PN7,small_airport,Merritt Field,41.41809844970703,-76.5344009399414,2000.0,PA,Eagles Mere,False,4PN7,,4PN7,,,
5606,4PN8,small_airport,C.J.K. Airport,41.53089904785156,-75.87830352783203,1100.0,PA,Tunkhannock,False,4PN8,,4PN8,,,
5607,4PN9,heliport,Glenn's Helo Heliport,40.28779983520508,-75.76589965820312,300.0,PA,Birdsboro,False,4PN9,,4PN9,,,
5608,4PS2,heliport,Altoona Regional Health System-Bon Secours Cam Heliport,40.50139999389648,-78.40809631347656,1172.0,PA,Altoona,False,4PS2,,4PS2,,,
5609,4PS3,small_airport,Paraport Ultralight Flightpark,41.788416999999995,-79.518586,1400.0,PA,Warren,False,4PS3,,4PS3,,,
5610,4PS4,small_airport,Mountain Top Airport,41.815224,-75.534243,2114.0,PA,Thompson,False,4PS4,,4PS4,,,
5611,4PS5,small_airport,Muddy Creek Airport,39.920501708984375,-79.94869995117188,1080.0,PA,Carmicheal,False,4PS5,,4PS5,,,
5612,4PS6,small_airport,Krout Airport,40.63669967651367,-77.48359680175781,600.0,PA,Lewistown,False,4PS6,,4PS6,,,
5613,4PS7,small_airport,Cohen Airport,39.73619842529297,-75.943603515625,418.0,PA,Oxford,False,4PS7,,4PS7,,,
5614,4PS8,heliport,Coatesville Heliport,39.893333,-75.818333,564.0,PA,Coatesville,False,4PS8,,4PS8,,,
5615,4PS9,heliport,Ferrante Heliport,40.59870147705078,-79.5811996459961,950.0,PA,Vandergrift,False,4PS9,,4PS9,,,
5616,4R6,small_airport,Milnor Municipal Airport,46.25830078125,-97.43789672851562,1091.0,ND,Milnor,False,4R6,,4R6,,,
5617,4S4,small_airport,Skyport Airport,45.58259963989258,-123.0530014038086,174.0,OR,Cornelius,False,4S4,,4S4,,https://en.wikipedia.org/wiki/Skyport_Airport,
5618,4S5,small_airport,St Thomas Municipal Airport,48.62639999389648,-97.43920135498048,837.0,ND,St Thomas,False,4S5,,4S5,,,
5619,4S6,small_airport,Tieton State Airport,46.63759994506836,-121.1240005493164,2964.0,WA,Rimrock,False,4S6,,4S6,,,
5620,4S7,small_airport,Malin Airport,42.0009994506836,-121.39600372314452,4052.0,OR,Malin,False,4S7,,4S7,,https://en.wikipedia.org/wiki/Malin_Airport,
5621,4SC4,small_airport,Davis Field,34.76530075073242,-82.69110107421875,940.0,SC,Liberty,False,4SC4,,4SC4,,,
5622,4SC7,small_airport,Wexford Landing Airport,33.57830047607422,-81.51170349121094,350.0,SC,Aiken,False,4SC7,,4SC7,,,
5623,4SD4,small_airport,Dan's Airport,44.04169845581055,-103.0459976196289,3166.0,SD,Rapid City,False,4SD4,,4SD4,,,
5624,4T7,heliport,Little C Ranch Heliport,32.01380157470703,-97.9813995361328,1050.0,TX,Hico,False,4T7,,4T7,,,
5625,4TA0,small_airport,Massimiliano Memorial Field,29.355499267578125,-95.66380310058594,65.0,TX,Damon,False,4TA0,,4TA0,,,
5626,4TA1,small_airport,Warschun Ranch Airport,33.30289840698242,-97.11139678955078,600.0,TX,Denton,False,4TA1,,4TA1,,,
5627,4TA3,small_airport,"Costello Island, Inc Airport",32.89870071411133,-98.46009826660156,1020.0,TX,Graham,False,4TA3,,4TA3,,,
5628,4TA4,small_airport,Pea Patch Airport,29.93910026550293,-96.05970001220705,174.0,TX,Hempstead,False,4TA4,,4TA4,,,
5629,4TA5,small_airport,Lucky G Airport,33.85260009765625,-98.64620208740234,1068.0,TX,Holliday,False,4TA5,,4TA5,,,
5630,4TA6,small_airport,Comanche Caves Ranch Airport,30.02239990234375,-99.38369750976562,2000.0,TX,Hunt,False,4TA6,,4TA6,,,
5631,4TA7,heliport,Oak Ridge Heliport,27.861099243164066,-97.19889831542969,20.0,TX,Ingleside,False,4TA7,,4TA7,,,
5632,4TA8,small_airport,Perry Ranch Airport,30.61680030822754,-101.01699829101562,2250.0,TX,Ozona,False,4TA8,,4TA8,,,
5633,4TA9,heliport,Swinging Door Heliport,29.627500534057614,-95.76940155029295,88.0,TX,Richmond,False,4TA9,,4TA9,,,
5634,4TE0,small_airport,Lone Star Steel Company Airport,32.9334983826,-94.73349761959999,285.0,TX,Lone Star,False,4TE0,,4TE0,,,
5635,4TE1,closed,Figure 1 Ranch Airport,36.266998,-100.535004,2631.0,TX,Booker,False,,,,,,4TE1
5636,4TE2,small_airport,Lewis Private Airport,29.544099807739254,-100.6729965209961,1379.0,TX,Del Rio,False,4TE2,,4TE2,,,
5637,4TE3,closed,Finley Ranch Airport,35.116698,-101.442002,3400.0,TX,Claude,False,,,,,,4TE3
5638,4TE4,small_airport,Taurus Mesa Airport,29.62100028991699,-103.6790008544922,3576.0,TX,Alpine,False,4TE4,,4TE4,,,
5639,4TE5,heliport,Dell City Heliport,31.93339920043945,-105.20099639892578,3700.0,TX,Dell City,False,4TE5,,4TE5,,,
5640,4TE6,small_airport,Jamison Airstrip,30.062700271606445,-94.94740295410156,85.0,TX,Dayton,False,4TE6,,4TE6,,,
5641,4TE7,small_airport,Devil's River Ranch Airport,29.740800857543945,-100.96499633789062,1680.0,TX,Del Rio,False,4TE7,,4TE7,,,
5642,4TE8,closed,Ben Bruce Memorial Airpark,30.320999145500004,-94.07350158690001,44.0,TX,Evadale,False,4TE8,EVA,4TE8,,,
5643,4TE9,small_airport,Squirrel Creek Ranch Airport,29.26409912109375,-99.35060119628906,970.0,TX,D'Hanis,False,4TE9,,4TE9,,,
5644,4TN0,small_airport,Melton Field,36.15190124511719,-83.73280334472656,1060.0,TN,Blaine,False,4TN0,,4TN0,,,
5645,4TN1,closed,TGP Station 555 Heliport,35.025101,-87.757797,874.0,TN,Collinwood,False,,,,,,4TN1
5646,4TN2,small_airport,Buck Creek Ranch Airport,35.883399963378906,-84.96880340576172,1800.0,TN,Crossville,False,4TN2,,4TN2,,,
5647,4TN3,small_airport,Hawks Nest Airport,35.118301391601555,-89.3677978515625,410.0,TN,Moscow,False,4TN3,,4TN3,,,
5648,4TN4,small_airport,Cotton Field,35.189998626708984,-89.63860321044922,345.0,TN,Eads,False,4TN4,,4TN4,,,
5649,4TN5,closed,TGP Station 860 Heliport,35.847801000000004,-87.449501,760.0,TN,Fairfield,False,,,,,,4TN5
5650,4TN6,heliport,Lincoln Regional Hospital Heliport,35.14979934692383,-86.58080291748047,742.0,TN,Fayetteville,False,4TN6,,4TN6,,,
5651,4TN7,heliport,Bmh-H Heliport,36.000099182128906,-88.4175033569336,570.0,TN,Huntingdon,False,4TN7,,4TN7,,,
5652,4TN8,heliport,Rgnl Hospital of Jackson Heliport,35.68230056762695,-88.8551025390625,444.0,TN,Jackson,False,4TN8,,4TN8,,,
5653,4TN9,small_airport,Southfork Airport,35.610801696777344,-88.6947021484375,387.0,TN,Jackson,False,4TN9,,4TN9,,,
5654,4TS0,heliport,First City Financial Center Heliport,29.75379943847656,-95.3655014038086,482.0,TX,Houston,False,4TS0,,4TS0,,,
5655,4TS1,closed,Pin Oak Stables Heliport,29.723301,-95.458,57.0,TX,Houston,False,,,,,,4TS1
5656,4TS2,heliport,Wilshire Place Heliport,29.857200622558594,-95.5063018798828,65.0,TX,Houston,False,4TS2,,4TS2,,,
5657,4TS3,heliport,Palestine Regional Medical Center Heliport,31.732789,-95.626,570.0,TX,Palestine,False,4TS3,,4TS3,,,
5658,4TS4,heliport,Palm Petroleum Corporation Heliport,29.975200653076172,-95.3687973022461,95.0,TX,Houston,False,4TS4,,4TS4,,,
5659,4TS5,small_airport,Goebel Field,30.22190093994141,-99.49839782714844,2189.0,TX,Mountain Home,False,4TS5,,4TS5,,,
5660,4TS6,heliport,State Police Heliport,29.90060043334961,-95.58580017089844,140.0,TX,Jersey Village,False,4TS6,,4TS6,,,
5661,4TS7,small_airport,Allison Ranch Airport,30.450199127197266,-102.927001953125,4572.0,TX,Fort Stockton,False,4TS7,,4TS7,,,
5662,4TS8,small_airport,Glasscock Field,29.375,-99.34200286865234,1089.0,TX,D'Hanis,False,4TS8,,4TS8,,,
5663,4TS9,heliport,Ossiport Heliport,30.32379913330078,-97.8677978515625,818.0,TX,Austin,False,4TS9,,4TS9,,,
5664,4TX0,small_airport,Slack Airport,29.86359977722168,-94.83439636230469,35.0,TX,Mont Belvieu,False,4TX0,,4TX0,,,
5665,4TX1,heliport,Abilene Regional Medical Center Heliport,32.37459945678711,-99.7428970336914,1800.0,TX,Abilene,False,4TX1,,4TX1,,,
5666,4TX2,small_airport,Stage Coach Hills Airport,32.966691,-97.23269499999999,684.0,TX,Keller,False,4TX2,,4TX2,,,
5667,4TX3,small_airport,Forest Hill Airport,33.66120147705078,-95.83360290527344,525.0,TX,Petty,False,4TX3,,4TX3,,,
5668,4TX4,small_airport,Birk Airport,32.627899169921875,-97.19200134277344,700.0,TX,Kennedale,False,4TX4,,4TX4,,,
5669,4TX5,small_airport,Hancock Airport,32.22990036010742,-96.25969696044922,305.0,TX,Kerens,False,4TX5,,4TX5,,,
5670,4TX6,small_airport,Kilgore Airport,32.41270065307617,-94.81829833984376,365.0,TX,Kilgore,False,4TX6,,4TX6,,,
5671,4TX7,small_airport,Oliver Airport,33.41949844360352,-99.8656005859375,1500.0,TX,Knox City,False,4TX7,,4TX7,,,
5672,4TX8,small_airport,Addington Field,33.24869918823242,-97.2238998413086,705.0,TX,Krum,False,4TX8,,4TX8,,,
5673,4TX9,heliport,Medical Center Hospital Heliport,29.507999420166016,-98.5792007446289,1000.0,TX,San Antonio,False,4TX9,,4TX9,,,
5674,4U4,small_airport,Maddox Ranch Co Airport,48.513426,-109.06533300000001,2589.0,MT,Chinook,False,3MT4,,3MT4,,,"4U4, Hebbelman Airport"
5675,4U7,small_airport,West Fork Lodge Airport,45.86059951782226,-114.22000122070312,4247.0,MT,Conner,False,4U7,,4U7,,,
5676,4U8,small_airport,Morrison Flight Park Ultralightport,39.022201538100006,-87.1875,520.0,IN,Linton,False,,,0IN6,,https://en.wikipedia.org/wiki/Morrison_Flight_Park,4U8
5677,4V6,small_airport,Hay Springs Municipal Airport,42.68220138549805,-102.70099639892578,3831.0,NE,Hay Springs,False,4V6,,4V6,,,
5678,4V8,small_airport,Mount Snow Airport,42.927101135253906,-72.8656997680664,1953.0,VT,West Dover,False,4V8,,4V8,,,
5679,4VA0,small_airport,Wood Farm Airport,37.63650131225586,-78.7300033569336,350.0,VA,Wingina,False,4VA0,,4VA0,,,
5680,4VA1,small_airport,Davis Field,36.68679809570313,-79.66609954833984,840.0,VA,Martinsville,False,4VA1,,4VA1,,,
5681,4VA2,closed,Potomac Hospital Helistop,38.6362,-77.286102,190.0,VA,Woodbridge,False,,,,,,4VA2
5682,4VA3,small_airport,Flying W Airport,37.42990112304688,-77.39440155029297,101.0,VA,Richmond,False,4VA3,,4VA3,,,
5683,4VA4,small_airport,Hepner Airport,38.93479919433594,-78.54000091552734,1150.0,VA,Woodstock,False,4VA4,,4VA4,,,
5684,4VA5,small_airport,Starr Airport,37.65959930419922,-78.92220306396484,640.0,VA,Arrington,False,4VA5,,4VA5,,,
5685,4VA6,small_airport,Taylor Airport,37.88069915771485,-75.50599670410156,48.0,VA,Atlantic,False,4VA6,,4VA6,,,
5686,4VA7,heliport,United Coal Heliport,37.29679870605469,-82.12870025634766,1020.0,VA,Grundy,False,4VA7,,4VA7,,,
5687,4VA8,small_airport,Christian's Airport,37.61380004882813,-77.2957992553711,125.0,VA,Richmond,False,4VA8,,4VA8,,,
5688,4VA9,small_airport,Pleasantdale Field,38.56900024414063,-77.92050170898438,420.0,VA,Rixeyville,False,4VA9,,4VA9,,,
5689,4VG2,small_airport,Cool Water Airport,37.858056,-77.54722199999999,250.0,VA,Ashland,False,4VG2,,4VG2,,,
5690,4W0,small_airport,Bandera State Airport,47.39540100097656,-121.53600311279295,1636.0,WA,Bandera,False,4W0,,4W0,,https://en.wikipedia.org/wiki/Bandera_State_Airport,
5691,4W4,small_airport,Whitfield Farms Airport,36.28350067138672,-79.07890319824219,653.0,NC,Hurdle Mills,False,4W4,,4W4,,,
5692,4W6,closed,Blaine Municipal Airport,48.990101,-122.73200200000001,75.0,WA,Blaine,False,,,,,https://en.wikipedia.org/wiki/Blaine_Municipal_Airport,"BWS, 4W6"
5693,4W7,closed,Hurdle Field,36.072278000000004,-79.28063900000001,680.0,NC,Mebane,False,,,,,,4W7
5694,4W8,small_airport,Elma Municipal Airport,46.99054,-123.42965600000001,35.0,WA,Elma,False,1WA7,,1WA7,,,"WA22, 4W8"
5695,4W9,small_airport,Pink Hill Airport,35.05070114135742,-77.73609924316406,144.0,NC,Pink Hill,False,4W9,,4W9,,,
5696,4WA0,small_airport,B & G Farms Airport,46.940299987799996,-119.737998962,1120.0,WA,Royal City,False,4WA0,,4WA0,,,
5697,4WA1,small_airport,Brown's Cape Horn Airport,45.608299255371094,-122.1969985961914,920.0,WA,Skamania,False,4WA1,,4WA1,,,
5698,4WA2,small_airport,Cricket Field,46.92720031738281,-122.96800231933594,184.0,WA,Little Rock,False,4WA2,,4WA2,,,
5699,4WA3,heliport,St John's Medical Center Heliport,46.13029861450195,-122.94100189208984,52.0,WA,Longview,False,4WA3,,4WA3,,,
5700,4WA4,small_airport,Windsock Airport,48.54150009155274,-122.88700103759766,30.0,WA,Lopez,False,4WA4,,4WA4,,,
5701,4WA6,small_airport,Hille-Kimp Airstrip,46.61849975585938,-118.59500122070312,1500.0,WA,Kahlotus,False,4WA6,,4WA6,,,
5702,4WA7,heliport,Mark Reed Hospital Heliport,47.058998107910156,-123.26000213623048,256.0,WA,Mc Cleary,False,4WA7,,4WA7,,,
5703,4WA8,small_airport,Riverside Airport,48.83480072021485,-122.26399993896484,175.0,WA,Deming,False,4WA8,,4WA8,,,
5704,4WA9,small_airport,Port Orchard Airport,47.43230056762695,-122.66799926757812,370.0,WA,Port Orchard,False,4WA9,,4WA9,,,
5705,4WI0,small_airport,Wissota Airport,44.93330001831055,-91.27239990234376,936.0,WI,Chippewa Falls,False,4WI0,,4WI0,,,
5706,4WI1,small_airport,Bancroft East Airport,43.483299255371094,-89.18340301513672,840.0,WI,Rio,False,4WI1,,4WI1,,,
5707,4WI2,small_airport,Island View Airport,45.60609817504883,-89.02149963378906,1640.0,WI,Crandon,False,4WI2,,4WI2,,,
5708,4WI3,closed,Neveln Field,45.325199,-88.137299,900.0,WI,Crivitz,False,,,,,,4WI3
5709,4WI4,small_airport,Turner Airport,45.57410049438477,-89.74800109863281,1500.0,WI,Tomahawk,False,4WI4,,4WI4,,,
5710,4WI5,small_airport,Carlson Airport,44.72359848022461,-91.45989990234376,900.0,WI,Eau Claire,False,4WI5,,4WI5,,,
5711,4WI6,small_airport,Feldmann Field,43.80419921875,-87.89730072021484,750.0,WI,Sheboygan Falls,False,4WI6,,4WI6,,,
5712,4WI8,small_airport,Carhart Farms Airport,44.05130004882813,-91.37629699707031,737.0,WI,Galesville,False,4WI8,,4WI8,,,
5713,4WI9,closed,Mar-O-Dae Farm Airport,45.006901,-92.19180300000001,1164.0,WI,Glenwood City,False,,,,,,4WI9
5714,4WN2,small_airport,Swensen Airport,44.41699981689453,-89.98639678955078,1010.0,WI,Vesper,False,4WN2,,4WN2,,,
5715,4WN3,small_airport,Lakewood Airpark,45.33209991455078,-88.53600311279297,1300.0,WI,Lakewood,False,4WN3,,4WN3,,,
5716,4WN4,closed,River Ridge Aero Estates Airport,45.294102,-91.23290300000001,1050.0,WI,Holcombe,False,,,,,,4WN4
5717,4WN5,small_airport,David Randall Airport,45.457,-92.37830600000001,1155.0,WI,Balsam Lake,False,4WN5,,4WN5,,,Romeo Airstrip
5718,4WN6,heliport,Bay Area Medical Center Heliport,45.07279968261719,-87.61820220947266,608.0,WI,Marinette,False,4WN6,,4WN6,,,
5719,4WN7,heliport,Aegis Heliport,44.471432,-87.99481800000001,640.0,WI,Green Bay,False,4WN7,,4WN7,,,County Rescue Services
5720,4WN8,heliport,Lynn Louise Heliport,43.005208,-88.470747,616.0,WI,Dousman,False,4WN8,,4WN8,,,
5721,4WN9,small_airport,Digger Dougs Airport,42.5975,-88.146389,800.0,WI,Salem,False,4WN9,,4WN9,,,
5722,4WV4,small_airport,Heaven's Landing Airstrip,39.176342,-79.06814200000001,1220.0,WV,Medley,False,4WV4,,4WV4,,,
5723,4XA2,small_airport,Card Airfield,28.789167,-97.763389,320.0,TX,Kenedy,False,4XA2,,4XA2,,,
5724,4XA3,small_airport,Owen Field,32.253611,-99.498611,1971.0,TX,Clyde,False,4XA3,,4XA3,,,
5725,4XA4,small_airport,Apache Pass Airport,30.734958000000002,-97.143378,410.0,TX,Rockdale,False,4XA4,,4XA4,,,
5726,4XA5,small_airport,4-Shipp Airport,34.03775,-98.49600000000001,1004.0,TX,Burkburnett,False,4XA5,,4XA5,,,
5727,4XA6,heliport,Medical Center Of Southeast Texas Heliport,29.936560999999998,-93.988878,7.0,TX,Port Arthur,False,4XA6,,4XA6,,,
5728,4XA7,heliport,Baylor Health Center At Irving Coppell Heliport,32.912967,-96.952469,527.0,TX,Irving,False,4XA7,,4XA7,,,
5729,4XA8,heliport,Winkler County Memorial Hospital Heliport,31.849721999999996,-103.09083299999999,2858.0,TX,Kermit,False,4XA8,,4XA8,,,
5730,4XS0,small_airport,Pfeffer & Son Farms Airport,29.92970085144043,-95.96410369873048,210.0,TX,Waller,False,4XS0,,4XS0,,,
5731,4XS1,small_airport,Coyote Field,32.133899688720696,-96.52059936523438,430.0,TX,Corsicana,False,4XS1,,4XS1,,,
5732,4XS2,small_airport,Teate Field,33.17060089111328,-97.73169708251952,795.0,TX,Paradise,False,4XS2,,4XS2,,,
5733,4XS3,heliport,Columbia Lakes Heliport,29.167999267578125,-95.62129974365234,30.0,TX,West Columbia,False,4XS3,,4XS3,,,
5734,4XS4,heliport,Baylor Scott & White Medical Center - Carrollton Heliport,33.02865,-96.887,572.0,TX,Carrollton,False,4XS4,,4XS4,,,"Trinity Medical Center, Baylor Medical Center At Carrollton"
5735,4XS5,small_airport,Scrappin Valley Airport,31.12190055847168,-93.8030014038086,350.0,TX,Wiergate,False,4XS5,,4XS5,,,
5736,4XS6,small_airport,H Young Ranch Airport,30.39189910888672,-98.6613998413086,1700.0,TX,Willow City,False,4XS6,,4XS6,,,
5737,4XS8,closed,Winn Ranch Airport,29.9669,-98.116997,960.0,TX,Wimberley,False,,,,,,4XS8
5738,4XS9,small_airport,Garnett Ranch Airport,30.09600067138672,-98.16280364990234,1300.0,TX,Wimberley,False,4XS9,,4XS9,,,
5739,4Y1,small_airport,Raether Airport,42.56529998779297,-83.85649871826172,982.0,MI,Howell,False,4Y1,,4Y1,,,
5740,4Y8,small_airport,Para Field,43.20220184326172,-82.75409698486328,800.0,MI,Yale,False,4Y8,,4Y8,,,
5741,4Y9,small_airport,Eagles Landing Airport,44.3083000183,-85.77230072020001,1010.0,MI,Harrietta,False,4Y9,,4Y9,,,Bunch's Half Acre Airport
5742,4Z2,small_airport,Upper Hannum Creek Airport,65.90489959716797,-163.32899475097656,1300.0,AK,Hannum Creek,False,4Z2,,4Z2,,,
5743,4Z5,small_airport,Horsfeld Airport,62.00719833374024,-141.18099975585938,3300.0,AK,Horsfeld,False,4Z5,,4Z5,,,
5744,4Z7,seaplane_base,Hyder Seaplane Base,55.903324,-130.009975,,AK,Hyder,True,,WHD,4Z7,,https://en.wikipedia.org/wiki/Hyder_Seaplane_Base,
5745,4Z9,small_airport,Jakolof Bay Airport,59.45220184326172,-151.52200317382812,5.0,AK,Jakolof Bay,False,4Z9,,4Z9,,,
5746,50AK,small_airport,Robin'S Landing,61.380461,-150.11625,95.0,AK,Point Mackenzie,False,50AK,,50AK,,,
